timestamp,latitude,longitude,altitude,velocity_n,velocity_e,velocity_d,roll,pitch,yaw,covariance
1691185678,40.10469331426311,-75.2952130656656,19.209774887863908,0.0,0.0,0.0,2.6054103672504425,-1.5448384508490547,3.119176596403122,
1691185679,40.10469327919547,-75.29521322881877,19.207004354415822,-0.007755193026393952,-0.027783379076145493,-0.005541066896169228,2.6217606807613567,-1.544955691588584,3.1029265083423994,
1691185680,40.104693179885544,-75.29521370339427,19.197215025049402,-0.014207152819627944,-0.05303216580408849,-0.01403759183667174,2.6208933922694118,-1.5452071678358519,3.1036460855776995,
1691185681,40.104693014433394,-75.29521444632287,19.17759966278863,-0.022382516569725015,-0.07348127127941464,-0.02519313268487408,2.6133178542306945,-1.5453716513492979,3.1113197104761467,
1691185682,40.10469276382874,-75.29521544794294,19.150100034159415,-0.033038591267165615,-0.09708478051671374,-0.029806124573554395,2.6167162125499868,-1.545957731680612,3.1075594835621194,
1691185683,40.104692473258645,-75.29521676237545,19.11642017786003,-0.0312208548573746,-0.1267501584406749,-0.03755358802521535,2.628876027831779,-1.5459591426370782,3.095583404802915,
1691185684,40.10469213224308,-75.2952183409614,19.073281070780823,-0.04419458304107392,-0.14206751398643358,-0.04872462613319331,2.615412086334634,-1.54650995435748,3.109102548680763,
1691185685,40.10469166218537,-75.2952201114501,19.02205613290343,-0.05975846769073957,-0.1594293126439742,-0.0537252496215952,2.6285604967520397,-1.5467629566345182,3.096107750384755,
1691185686,40.10469108751399,-75.29522212350363,18.964315669262145,-0.0673298462426365,-0.18320362623790318,-0.061755677660970884,2.630409450308469,-1.5468310903928484,3.093924686144726,
1691185687,40.10469042867498,-75.29522442531565,18.898121469190286,-0.07837210162650095,-0.2087723358532445,-0.07063272248274423,2.6360704445115117,-1.5471981593439168,3.088217663577095,
1691185688,40.10468964023899,-75.29522693564277,18.82301186287819,-0.0959901548655076,-0.21871170103549903,-0.07958649014144815,2.643977080982736,-1.5480575394172098,3.0800322490070307,
1691185689,40.10468880202804,-75.29522974254576,18.738399920385493,-0.08937980940751022,-0.2592762856846148,-0.08963739484394084,2.641757078594867,-1.548367871099095,3.082153772138956,
1691185690,40.10468799273266,-75.29523298604319,18.645227335475617,-0.08959548957095609,-0.2930594459704262,-0.09670777497581065,2.6612915309951086,-1.5481032288193624,3.062878078370588,
1691185691,40.10468712551068,-75.2952365620783,18.543781759237117,-0.10219024439625357,-0.31590417976390506,-0.10618337750118753,2.6569814954351423,-1.5482610835874862,3.06768462256616,
1691185692,40.10468611788834,-75.29524032126055,18.43243807304013,-0.12064496183064988,-0.324247601592782,-0.11650399489278619,2.6609007098151776,-1.5485014392109278,3.0638235774398623,
1691185693,40.10468534629522,-75.29524453006839,18.307846355853044,-0.049992490614805984,-0.3924709956273376,-0.13267943948138702,2.6647489819375303,-1.5488229587547881,3.0605326824529318,
1691185694,40.10468537755675,-75.29524961443245,18.16933654100716,0.05690596225235921,-0.473346201571293,-0.1443401902103842,2.668523381369319,-1.549883012337893,3.056289042251953,
1691185695,40.1046858792041,-75.29525537926908,18.02528958333719,0.05403310528740821,-0.5083487598340878,-0.1437537251295512,2.7012858936868906,-1.5504327655915975,3.0225475413186556,
1691185696,40.10468682333756,-75.29526194684674,17.881363573138277,0.15476154724775082,-0.6100450626377096,-0.14409829526827858,2.7727723294414597,-1.5499066562501913,2.9504830138826015,
1691185697,40.104689216782,-75.29527009697863,17.784017631558957,0.37454750429902,-0.777842100879905,-0.0505935878903596,3.0193722213625414,-1.5241750459298902,2.7032262566667398,
1691185698,40.104693166457906,-75.29528000510531,17.890368338665965,0.49892137057592467,-0.9094141848180446,0.2632950021043771,-3.1290506062384384,-1.414177829398275,2.571556789699376,
